Date,Adj_Close
2023-09-29,0.050776999443769455
2023-09-30,0.050815001130104065
2023-10-01,0.051809001713991165
2023-10-02,0.05067000165581703
2023-10-03,0.050255998969078064
2023-10-04,0.05030500143766403
2023-10-05,0.050106000155210495
2023-10-06,0.05073700100183487
2023-10-07,0.05062500014901161
2023-10-08,0.05031999945640564
2023-10-09,0.04973100125789642
2023-10-10,0.049306001514196396
2023-10-11,0.04903100058436394
2023-10-12,0.05079999938607216
2023-10-13,0.05221100151538849
2023-10-14,0.051931001245975494
2023-10-15,0.05223499983549118
2023-10-16,0.05259300023317337
2023-10-17,0.052358001470565796
2023-10-18,0.051330000162124634
2023-10-19,0.0511929988861084
2023-10-20,0.05236399918794632
2023-10-21,0.05339600145816803
2023-10-22,0.05382800102233887
2023-10-23,0.05685700103640556
2023-10-24,0.057479001581668854
2023-10-25,0.05783399939537048
2023-10-26,0.05943499878048897
2023-10-27,0.059060998260974884
2023-10-28,0.0595179982483387
2023-10-29,0.05998099967837334
2023-10-30,0.06120400130748749
2023-10-31,0.06190599873661995
2023-11-01,0.06231899932026863
2023-11-02,0.06683800369501114
2023-11-03,0.06639000028371811
2023-11-04,0.06830699741840363
2023-11-05,0.07015600055456161
2023-11-06,0.07545600086450577
2023-11-07,0.08002699911594391
2023-11-08,0.08062499761581421
2023-11-09,0.08396600186824799
2023-11-10,0.09993500262498856
2023-11-11,0.10835900157690048
2023-11-12,0.09906899929046631
2023-11-13,0.0927010029554367
2023-11-14,0.08817999809980392
2023-11-15,0.10304799675941467
2023-11-16,0.0964680016040802
2023-11-17,0.09962499886751175
2023-11-18,0.09786199778318405
2023-11-19,0.0980369970202446
2023-11-20,0.09560000151395798
2023-11-21,0.08465400338172913
2023-11-22,0.09453500062227249
2023-11-23,0.0923440009355545
2023-11-24,0.09754300117492676
2023-11-25,0.0973849967122078
2023-11-26,0.09505099803209305
2023-11-27,0.09151100367307663
2023-11-28,0.09266400337219238
2023-11-29,0.09115500003099442
2023-11-30,0.08890599757432938
2023-12-01,0.09192100167274475
2023-12-02,0.0932060033082962
2023-12-03,0.09236299991607666
2023-12-04,0.09470000118017197
2023-12-05,0.09667599946260452
2023-12-06,0.09390199929475784
2023-12-07,0.09451600164175034
2023-12-08,0.09872999787330627
2023-12-09,0.10874799638986588
2023-12-10,0.10597299784421921
2023-12-11,0.09870900213718414
2023-12-12,0.10109899938106537
2023-12-13,0.10274700075387955
2023-12-14,0.10228800028562546
2023-12-15,0.09787900000810623
2023-12-16,0.10123699903488159
2023-12-17,0.09831500053405762
2023-12-18,0.09831500053405762
2023-12-19,0.09644400328397751
2023-12-20,0.09716100245714188
2023-12-21,0.09896399825811386
2023-12-22,0.10260400176048279
2023-12-23,0.10120899975299835
2023-12-24,0.0979359969496727
2023-12-25,0.10025300085544586
2023-12-26,0.0971980020403862
2023-12-27,0.10050100088119507
2023-12-28,0.09982900321483612
2023-12-29,0.09914900362491608
2023-12-30,0.09885299950838089
2023-12-31,0.09894099831581116
2024-01-01,0.10053499788045883
2024-01-02,0.10343000292778015
2024-01-03,0.09594999998807907
2024-01-04,0.09777499735355377
2024-01-05,0.09245000034570694
2024-01-06,0.08893799781799316
2024-01-07,0.08682499825954437
2024-01-08,0.0918470025062561
2024-01-09,0.08868200331926346
2024-01-10,0.09258999675512314
2024-01-11,0.09285800158977509
2024-01-12,0.0886479988694191
2024-01-13,0.08978399634361267
2024-01-14,0.08742599934339523
2024-01-15,0.08761999756097794
2024-01-16,0.08825100213289261
2024-01-17,0.08575700223445892
2024-01-18,0.08179199695587158
2024-01-19,0.08260200172662735
2024-01-20,0.0840580016374588
2024-01-21,0.08277600258588791
2024-01-22,0.077844999730587
2024-01-23,0.07696499675512314
2024-01-24,0.07921399921178818
2024-01-25,0.07877200096845627
2024-01-26,0.08209999650716782
2024-01-27,0.08148899674415588
2024-01-28,0.08060500025749207
2024-01-29,0.08365599811077118
2024-01-30,0.08352400362491608
2024-01-31,0.08152099698781967
2024-02-01,0.08128099888563156
2024-02-02,0.08175300061702728
2024-02-03,0.08122999966144562
2024-02-04,0.08046399801969528
2024-02-05,0.08168900012969971
2024-02-06,0.0817359983921051
2024-02-07,0.08416800200939178
2024-02-08,0.08429999649524689
2024-02-09,0.08819899708032608
2024-02-10,0.087398000061512
2024-02-11,0.08636900037527084
2024-02-12,0.08884000033140182
2024-02-13,0.09020300209522247
2024-02-14,0.09210100024938583
2024-02-15,0.09161099791526794
2024-02-16,0.09070099890232086
2024-02-17,0.08923099935054779
2024-02-18,0.0905819982290268
2024-02-19,0.09188699722290039
2024-02-20,0.09122800081968307
2024-02-21,0.09038600325584412
2024-02-22,0.0928419977426529
2024-02-23,0.09181199967861176
2024-02-24,0.09433799982070923
2024-02-25,0.09442099928855896
2024-02-26,0.09810200333595276
2024-02-27,0.10353899747133255
2024-02-28,0.10424099862575531
2024-02-29,0.10916899889707565
2024-03-01,0.1262979954481125
2024-03-02,0.1460539996623993
2024-03-03,0.14194199442863464
2024-03-04,0.14205700159072876
2024-03-05,0.1526859998703003
2024-03-06,0.15828600525856018
2024-03-07,0.157941997051239
2024-03-08,0.1628050059080124
2024-03-09,0.15853999555110931
2024-03-10,0.16552500426769257
2024-03-11,0.16940699517726898
2024-03-12,0.16185499727725983
2024-03-13,0.16130100190639496
2024-03-14,0.15279600024223328
2024-03-15,0.14322400093078613
2024-03-16,0.13285399973392487
2024-03-17,0.14419400691986084
2024-03-18,0.13539600372314453
2024-03-19,0.12179899960756302
2024-03-20,0.14011099934577942
2024-03-21,0.13776199519634247
2024-03-22,0.13313299417495728
2024-03-23,0.1367579996585846
2024-03-24,0.14449800550937653
2024-03-25,0.1480329930782318
2024-03-26,0.14909300208091736
2024-03-27,0.1488189995288849
2024-03-28,0.15878300368785858
2024-03-29,0.15529300272464752
2024-03-30,0.15192300081253052
2024-03-31,0.15291300415992737
2024-04-01,0.1531970053911209
2024-04-02,0.14117400348186493
2024-04-03,0.14306999742984772
2024-04-04,0.14460399746894836
2024-04-05,0.1413930058479309
2024-04-06,0.14605200290679932
2024-04-07,0.14628799259662628
2024-04-08,0.15091300010681152
2024-04-09,0.14641399681568146
2024-04-10,0.1457509994506836
2024-04-11,0.1491519957780838
2024-04-12,0.13770900666713715
2024-04-13,0.12630900740623474
2024-04-14,0.13306699693202972
2024-04-15,0.12714500725269318
2024-04-16,0.12696899473667145
2024-04-17,0.12111499905586243
2024-04-18,0.12354400008916855
2024-04-19,0.12320300191640854
2024-04-20,0.1307550072669983
2024-04-21,0.1290609985589981
2024-04-22,0.1327420026063919
2024-04-23,0.1312350034713745
2024-04-24,0.1247979998588562
2024-04-25,0.12782800197601318
2024-04-26,0.12433300167322159
2024-04-27,0.1269180029630661
2024-04-28,0.13151000440120697
2024-04-29,0.13186100125312805
2024-04-30,0.1343500018119812
2024-05-01,0.12788499891757965
2024-05-02,0.1281909942626953
2024-05-03,0.13342900574207306
2024-05-04,0.13276199996471405
2024-05-05,0.13246899843215942
2024-05-06,0.12941999733448029
2024-05-07,0.12580299377441406
2024-05-08,0.12491299957036972
2024-05-09,0.12732000648975372
2024-05-10,0.12299700081348419
2024-05-11,0.12406700104475021
2024-05-12,0.12473800033330917
2024-05-13,0.12358299642801285
2024-05-14,0.11971200257539749
2024-05-15,0.12566499412059784
2024-05-16,0.12356899678707123
2024-05-17,0.12624700367450714
2024-05-18,0.12497799843549728
2024-05-19,0.12187699973583221
2024-05-20,0.1283469945192337
2024-05-21,0.12509000301361084
2024-05-22,0.12590999901294708
2024-05-23,0.122250996530056
2024-05-24,0.12075100094079971
2024-05-25,0.12109000235795975
2024-05-26,0.11913300305604935
2024-05-27,0.12165000289678574
2024-05-28,0.11784599721431732
2024-05-29,0.11648400127887726
2024-05-30,0.11632400006055832
2024-05-31,0.11331599950790405
2024-06-01,0.11178400367498398
2024-06-02,0.10986500233411789
2024-06-03,0.10932599753141403
2024-06-04,0.11137799918651581
2024-06-05,0.11885000020265579
2024-06-06,0.11351700127124786
2024-06-07,0.11319199949502945
2024-06-08,0.11084699630737305
2024-06-09,0.11009100079536438
2024-06-10,0.10717300325632095
2024-06-11,0.10083000361919403
2024-06-12,0.10412999987602234
2024-06-13,0.10033199936151505
2024-06-14,0.10047800093889236
2024-06-15,0.09998399764299393
2024-06-16,0.0988830029964447
2024-06-17,0.0944259986281395
2024-06-18,0.09293799847364426
2024-06-19,0.09371300041675568
2024-06-20,0.09383399784564972
2024-06-21,0.0929659977555275
2024-06-22,0.09334699809551239
2024-06-23,0.09133400022983551
2024-06-24,0.08855800330638885
2024-06-25,0.09052199870347977
2024-06-26,0.08912599831819534
2024-06-27,0.09155800193548203
2024-06-28,0.09005899727344513
2024-06-29,0.09001100063323975
2024-06-30,0.09167899936437607
2024-07-01,0.09180500358343124
2024-07-02,0.09034500271081924
2024-07-03,0.08880999684333801
2024-07-04,0.08461400121450424
2024-07-05,0.0841049998998642
2024-07-06,0.08758600056171417
2024-07-07,0.08199899643659592
2024-07-08,0.08382900059223175
2024-07-09,0.08577899634838104
2024-07-10,0.08466000109910965
2024-07-11,0.08634500205516815
2024-07-12,0.0880270004272461
2024-07-13,0.0913819968700409
2024-07-14,0.0922050029039383
2024-07-15,0.09551700204610825
2024-07-16,0.09500399976968765
2024-07-17,0.09289699792861938
2024-07-18,0.09333399683237076
2024-07-19,0.09459400177001953
2024-07-20,0.09409800171852112
2024-07-21,0.09516099840402603
2024-07-22,0.09278599917888641
2024-07-23,0.09198100119829178
2024-07-24,0.09182199835777283
2024-07-25,0.08924899995326996
2024-07-26,0.09152500331401825
2024-07-27,0.09073399752378464
2024-07-28,0.09028699994087219
2024-07-29,0.08973900228738785
2024-07-30,0.0890979990363121
2024-07-31,0.08624400198459625
2024-08-01,0.08735299855470657
2024-08-02,0.08308800309896469
2024-08-03,0.0821399986743927
2024-08-04,0.07780399918556213
2024-08-05,0.0752519965171814
2024-08-06,0.07957900315523148
2024-08-07,0.07761599868535995
2024-08-08,0.08415699750185013
2024-08-09,0.09297099709510803
2024-08-10,0.09455899894237518
2024-08-11,0.08790499716997147
2024-08-12,0.08885499835014343
2024-08-13,0.08871199935674667
2024-08-14,0.09057699888944626
2024-08-15,0.08809500187635422
2024-08-16,0.08807100355625153
2024-08-17,0.08828900009393692
2024-08-18,0.08621600270271301
2024-08-19,0.08629799634218216
2024-08-20,0.08699599653482437
2024-08-21,0.08685900270938873
2024-08-22,0.08682700246572495
2024-08-23,0.09093199670314789
2024-08-24,0.09079600125551224
2024-08-25,0.08865699917078018
2024-08-26,0.08524800091981888
2024-08-27,0.08180499821901321
2024-08-28,0.0814099982380867
2024-08-29,0.08044400066137314
2024-08-30,0.08127900213003159
2024-08-31,0.08141700178384781
2024-09-01,0.07864899933338165
2024-09-02,0.08086699992418289
2024-09-03,0.07869800180196762
2024-09-04,0.07847800105810165
2024-09-05,0.07766199856996536
2024-09-06,0.07481099665164948
2024-09-07,0.07603300362825394
2024-09-08,0.0782179981470108
2024-09-09,0.0796549990773201
2024-09-10,0.07957100123167038
2024-09-11,0.07827199995517731
2024-09-12,0.07950799912214279
2024-09-13,0.08370999991893768
2024-09-14,0.08243600279092789
2024-09-15,0.08046600222587585
2024-09-16,0.07915099710226059
2024-09-17,0.07985100150108337
2024-09-18,0.08058399707078934
2024-09-19,0.08276300132274628
2024-09-20,0.08442000299692154
2024-09-21,0.08816199749708176
2024-09-22,0.08580099791288376
2024-09-23,0.08581600338220596
2024-09-24,0.08663900196552277
2024-09-25,0.08463899791240692
2024-09-26,0.08720400184392929
2024-09-27,0.08789200335741043
2024-09-28,0.08633100241422653
2024-09-29,0.08619499951601028
2024-09-30,0.08344700187444687
2024-10-01,0.0797950029373169
2024-10-02,0.07930000126361847
2024-10-03,0.07903199642896652
2024-10-04,0.0810299962759018
2024-10-05,0.08008799701929092
2024-10-06,0.08056099712848663
2024-10-07,0.07839400321245193
2024-10-08,0.07616200298070908
2024-10-09,0.07510899752378464
2024-10-10,0.07588600367307663
2024-10-11,0.07739900052547455
2024-10-12,0.07718999683856964
2024-10-13,0.07585799694061279
2024-10-14,0.07852800190448761
2024-10-15,0.07792100310325623
2024-10-16,0.07869700342416763
2024-10-17,0.07746099680662155
2024-10-18,0.07812999933958054
2024-10-19,0.07790300250053406
2024-10-20,0.0792979970574379
2024-10-21,0.07750499993562698
2024-10-22,0.07711099833250046
2024-10-23,0.07560300081968307
2024-10-24,0.07578500360250473
2024-10-25,0.07181199640035629
2024-10-26,0.07279700040817261
2024-10-27,0.07417300343513489
2024-10-28,0.0744979977607727
2024-10-29,0.07671000063419342
2024-10-30,0.07554899901151657
2024-10-31,0.07300399988889694
2024-11-01,0.07331600040197372
2024-11-02,0.07228299975395203
2024-11-03,0.07181499898433685
2024-11-04,0.07048799842596054
2024-11-05,0.07224100083112717
2024-11-06,0.08573400229215622
2024-11-07,0.09221599996089935
2024-11-08,0.10842300206422806
2024-11-09,0.10370899736881256
2024-11-10,0.12422099709510803
2024-11-11,0.20541900396347046
2024-11-12,0.17591699957847595
2024-11-13,0.17239800095558167
2024-11-14,0.14882700145244598
2024-11-15,0.1673640012741089
2024-11-16,0.1645669937133789
2024-11-17,0.15978200733661652
2024-11-18,0.17141500115394592
2024-11-19,0.17135800421237946
2024-11-20,0.17788800597190857
2024-11-21,0.1868789941072464
2024-11-22,0.19230100512504578
2024-11-23,0.20482300221920013
2024-11-24,0.1917870044708252
2024-11-25,0.17763599753379822
2024-11-26,0.173335999250412
2024-11-27,0.1806969940662384
2024-11-28,0.1784140020608902
2024-11-29,0.18942199647426605
2024-11-30,0.18706099689006805
2024-12-01,0.19166900217533112
2024-12-02,0.18487200140953064
2024-12-03,0.20312300324440002
2024-12-04,0.21485500037670135
2024-12-05,0.20438699424266815
2024-12-06,0.2067909985780716
2024-12-07,0.20311999320983887
2024-12-08,0.20065200328826904
2024-12-09,0.1741030067205429
2024-12-10,0.1746000051498413
2024-12-11,0.18495500087738037
2024-12-12,0.1834930032491684
2024-12-13,0.18564200401306152
2024-12-14,0.17599999904632568
2024-12-15,0.18029500544071198
2024-12-16,0.17761699855327606
2024-12-17,0.19628599286079407
2024-12-18,0.172993004322052
2024-12-19,0.16401900351047516
2024-12-20,0.1640779972076416
2024-12-21,0.1572909951210022
2024-12-22,0.15381300449371338
2024-12-23,0.16232700645923615
2024-12-24,0.16382500529289246
2024-12-25,0.1580210030078888
2024-12-26,0.1509930044412613
2024-12-27,0.1482820063829422
2024-12-28,0.15019500255584717
2024-12-29,0.14461800456047058
2024-12-30,0.14140699803829193
2024-12-31,0.1409589946269989
2025-01-01,0.1503240019083023
2025-01-02,0.15044499933719635
2025-01-03,0.15965700149536133
2025-01-04,0.1616870015859604
2025-01-05,0.15907399356365204
2025-01-06,0.16143099963665009
2025-01-07,0.14948299527168274
2025-01-08,0.14541000127792358
2025-01-09,0.13855700194835663
2025-01-10,0.14372499287128448
2025-01-11,0.14164100587368011
2025-01-12,0.13768300414085388
2025-01-13,0.13472799956798553
2025-01-14,0.13689999282360077
2025-01-15,0.14488700032234192
2025-01-16,0.143778994679451
2025-01-17,0.14677000045776367
2025-01-18,0.1346369981765747
2025-01-19,0.13106200098991394
2025-01-20,0.13207800686359406
2025-01-21,0.13915500044822693
2025-01-22,0.1401980072259903
2025-01-23,0.13982899487018585
2025-01-24,0.1383180022239685
2025-01-25,0.1383810043334961
2025-01-26,0.13440699875354767
2025-01-27,0.13249699771404266
2025-01-28,0.12770800292491913
2025-01-29,0.1287969946861267
2025-01-30,0.1310800015926361
2025-01-31,0.1297519952058792
2025-02-01,0.12401899695396423
2025-02-02,0.10823900252580643
2025-02-03,0.11366400122642517
2025-02-04,0.10676199942827225
2025-02-05,0.10177899897098541
2025-02-06,0.0958390012383461
2025-02-07,0.09444200247526169
2025-02-08,0.09434399753808975
2025-02-09,0.09346500039100647
2025-02-10,0.09428200125694275
2025-02-11,0.09239300340414047
2025-02-12,0.09515699744224548
2025-02-13,0.09097400307655334
2025-02-14,0.09122999757528305
2025-02-15,0.08865399658679962
2025-02-16,0.08764299750328064
2025-02-17,0.08784700185060501
2025-02-18,0.08484599739313126
2025-02-19,0.08433499932289124
2025-02-20,0.08607099950313568
2025-02-21,0.08334299921989441
2025-02-22,0.08558700233697891
2025-02-23,0.08510100096464157
2025-02-24,0.07744000107049942
2025-02-25,0.07645899802446365
2025-02-26,0.07335299998521805
2025-02-27,0.07418499886989594
2025-02-28,0.07365000247955322
2025-03-01,0.07371699810028076
2025-03-02,0.08236200362443924
2025-03-03,0.07678300142288208
2025-03-04,0.07387199997901917
2025-03-05,0.08012200146913528
2025-03-06,0.08884099870920181
2025-03-07,0.08279299736022949
2025-03-08,0.08497200161218643
2025-03-09,0.08045300096273422
2025-03-10,0.07614699751138687
2025-03-11,0.08008600026369095
2025-03-12,0.0842600017786026
2025-03-13,0.08114100247621536
2025-03-14,0.08251199871301651
2025-03-15,0.08408600091934204
2025-03-16,0.08293300122022629
2025-03-17,0.08516500145196915
2025-03-18,0.07869300246238708
2025-03-19,0.08079999685287476
2025-03-20,0.07983099669218063
2025-03-21,0.07829499989748001
2025-03-22,0.08027700334787369
2025-03-23,0.08068200200796127
2025-03-24,0.09403900057077408
2025-03-25,0.10478899627923965
2025-03-26,0.10027600079774857
2025-03-27,0.10582400113344193
2025-03-28,0.10491299629211426
2025-03-29,0.10088600218296051
2025-03-30,0.10180500149726868
2025-03-31,0.09904000163078308
2025-04-01,0.10426600277423859
2025-04-02,0.09640700370073318
2025-04-03,0.09629199653863907
2025-04-04,0.09405999630689621
2025-04-05,0.09140399843454361
2025-04-06,0.08149100095033646
2025-04-07,0.08584199845790863
2025-04-08,0.08032199740409851
2025-04-09,0.08773499727249146
2025-04-10,0.0845469981431961
2025-04-11,0.08755800127983093
2025-04-12,0.08989199995994568
2025-04-13,0.08514399826526642
2025-04-14,0.08507700264453888
2025-04-15,0.08241699635982513
2025-04-16,0.08190199732780457
2025-04-17,0.0834449976682663
2025-04-18,0.08369100093841553
2025-04-19,0.08377200365066528
2025-04-20,0.08243700116872787
2025-04-21,0.08246400207281113
2025-04-22,0.0918160006403923
2025-04-23,0.08995900303125381
2025-04-24,0.09123100340366364
2025-04-25,0.09136199951171875
2025-04-26,0.09204000234603882
2025-04-27,0.09051799774169922
2025-04-28,0.09053900092840195
2025-04-29,0.08967799693346024
2025-04-30,0.08823099732398987
2025-05-01,0.09028299897909164
2025-05-02,0.09185100346803665
2025-05-03,0.08977799862623215
2025-05-04,0.08823200315237045
2025-05-05,0.08835700154304504
2025-05-06,0.09051600098609924
2025-05-07,0.09145999699831009
2025-05-08,0.09830799698829651
2025-05-09,0.10136000066995621
2025-05-10,0.10484600067138672
2025-05-11,0.09841199964284897
2025-05-12,0.10142099857330322
2025-05-13,0.10341200232505798
2025-05-14,0.10166099667549133
2025-05-15,0.10085999965667725
2025-05-16,0.0996680036187172
2025-05-17,0.09756000339984894
2025-05-18,0.09979800134897232
2025-05-19,0.0961029976606369
2025-05-20,0.09683000296354294
2025-05-21,0.09775499999523163
2025-05-22,0.10032100230455399
2025-05-23,0.09473399817943573
2025-05-24,0.09578000009059906
2025-05-25,0.09639500081539154
2025-05-26,0.09695199877023697
2025-05-27,0.09816700220108032
2025-05-28,0.09766799956560135
2025-05-29,0.0944489985704422
2025-05-30,0.09967999905347824
2025-05-31,0.10548099875450134
2025-06-01,0.10583599656820297
2025-06-02,0.1034810021519661
2025-06-03,0.10237099975347519
2025-06-04,0.10015899688005447
2025-06-05,0.09826900064945221
2025-06-06,0.09666399657726288
2025-06-07,0.09694799780845642
2025-06-08,0.09796000272035599
2025-06-09,0.10126899927854538
2025-06-10,0.10189100354909897
2025-06-11,0.09890899807214737
2025-06-12,0.09672900289297104
2025-06-13,0.09201300144195557
2025-06-14,0.09105399996042252
2025-06-15,0.09089499711990356
2025-06-16,0.0905120000243187
2025-06-17,0.08812099695205688
2025-06-18,0.09121199697256088
2025-06-19,0.09095299988985062
2025-06-20,0.08805300295352936
2025-06-21,0.08446600288152695
2025-06-22,0.07988300174474716
2025-06-23,0.08497899770736694
2025-06-24,0.08426100015640259
2025-06-25,0.08227799832820892
2025-06-26,0.08053600043058395
2025-06-27,0.0809829980134964
2025-06-28,0.08113600313663483
2025-06-29,0.08184900134801865
2025-06-30,0.08180700242519379
2025-07-01,0.07990799844264984
2025-07-02,0.0825750008225441
2025-07-03,0.08313299715518951
2025-07-04,0.08112700283527374
2025-07-05,0.08111599832773209
2025-07-06,0.08118899911642075
2025-07-07,0.0808200016617775
2025-07-08,0.09703200310468674
2025-07-09,0.09693600237369537
2025-07-10,0.09787900000810623
2025-07-11,0.10449200123548508
2025-07-12,0.10166099667549133
2025-07-13,0.10667300224304199
2025-07-14,0.10713899880647659
2025-07-15,0.10822299867868423
2025-07-16,0.10844700038433075
2025-07-17,0.11860399693250656
2025-07-18,0.11852999776601791
2025-07-19,0.1212330013513565
2025-07-20,0.12081500142812729
2025-07-21,0.122250996530056
2025-07-22,0.12543299794197083
2025-07-23,0.12176399677991867
2025-07-24,0.12658700346946716
2025-07-25,0.13232199847698212
2025-07-26,0.14148999750614166
2025-07-27,0.14461299777030945
2025-07-28,0.13779200613498688
2025-07-29,0.14549000561237335
2025-07-30,0.14684399962425232
2025-07-31,0.13927200436592102
2025-08-01,0.1315149962902069
2025-08-02,0.12443500012159348
2025-08-03,0.13020600378513336
2025-08-04,0.14015799760818481
2025-08-05,0.1390880048274994
2025-08-06,0.14395999908447266
2025-08-07,0.1499370038509369
2025-08-08,0.15540599822998047
2025-08-09,0.1573369950056076
2025-08-10,0.16455499827861786
2025-08-11,0.16571299731731415
2025-08-12,0.1643729954957962
2025-08-13,0.16812899708747864
2025-08-14,0.15422199666500092
2025-08-15,0.15179400146007538
2025-08-16,0.15085400640964508
2025-08-17,0.15051299333572388
2025-08-18,0.14836399257183075
2025-08-19,0.13596700131893158
2025-08-20,0.14306800067424774
2025-08-21,0.14110499620437622
2025-08-22,0.15232999622821808
2025-08-23,0.15807700157165527
2025-08-24,0.15697599947452545
2025-08-25,0.15487100183963776
2025-08-26,0.20036199688911438
2025-08-27,0.25812700390815735
2025-08-28,0.32882601022720337
2025-08-29,0.28438800573349
2025-08-30,0.3041050136089325
2025-08-31,0.29345300793647766
2025-09-01,0.2697019875049591
2025-09-02,0.2672789990901947
2025-09-03,0.2807709872722626
2025-09-04,0.2677670121192932
2025-09-05,0.26586300134658813
2025-09-06,0.26661399006843567
2025-09-07,0.26163798570632935
2025-09-08,0.25146499276161194
2025-09-09,0.2586979866027832
2025-09-10,0.26061901450157166
2025-09-11,0.25961899757385254
2025-09-12,0.2568170130252838
2025-09-13,0.24938200414180756
2025-09-14,0.23621700704097748
2025-09-15,0.23111799359321594
2025-09-16,0.23265400528907776
2025-09-17,0.23776200413703918
2025-09-18,0.2370070070028305
2025-09-19,0.23301200568675995
2025-09-20,0.22925999760627747
2025-09-21,0.21737299859523773
2025-09-22,0.21372899413108826
2025-09-23,0.2058899998664856
2025-09-24,0.20044299960136414
2025-09-25,0.18562699854373932
2025-09-26,0.19193300604820251
2025-09-27,0.18621200323104858
2025-09-28,0.1945199966430664
2025-09-29,0.19058099389076233
2025-09-30,0.1979829967021942
2025-10-01,0.20329199731349945
2025-10-02,0.21814699470996857
2025-10-03,0.2136020064353943
2025-10-04,0.20718300342559814
2025-10-05,0.20923300087451935
2025-10-06,0.2106889933347702
2025-10-07,0.19524100422859192
2025-10-08,0.19857700169086456
2025-10-09,0.19316700100898743
2025-10-10,0.14762400090694427
2025-10-11,0.15577399730682373
2025-10-12,0.1729239970445633
2025-10-13,0.17284899950027466
2025-10-14,0.16325299441814423
2025-10-15,0.157259002327919
2025-10-16,0.1476069986820221
2025-10-17,0.1430329978466034
2025-10-18,0.1444379985332489
2025-10-19,0.14679299294948578
2025-10-20,0.1511390060186386
2025-10-21,0.14468100666999817
2025-10-22,0.14007000625133514
2025-10-23,0.1436779946088791
2025-10-24,0.14849300682544708
2025-10-25,0.152197003364563
2025-10-26,0.15361399948596954
2025-10-27,0.1496410071849823
2025-10-28,0.15122400224208832
2025-10-29,0.14660699665546417
2025-10-30,0.145578995347023
2025-10-31,0.1455480009317398
2025-11-01,0.1470869928598404
2025-11-02,0.14601600170135498
2025-11-03,0.12972299754619598
2025-11-04,0.12168300151824951
2025-11-05,0.12501999735832214
2025-11-06,0.12245500087738037
2025-11-07,0.1296049952507019
2025-11-08,0.12518200278282166
2025-11-09,0.1278039962053299
2025-11-10,0.1365479975938797
2025-11-11,0.12541000545024872
2025-11-12,0.12507200241088867
2025-11-13,0.12270800024271011
2025-11-14,0.11352899670600891
2025-11-15,0.11513900011777878
2025-11-16,0.1095379963517189
2025-11-17,0.10398299992084503
2025-11-18,0.11434099823236465
2025-11-19,0.10913799703121185
2025-11-20,0.1023470014333725
2025-11-21,0.0990390032529831
2025-11-22,0.100101999938488
2025-11-23,0.10624899715185165
2025-11-24,0.10973799973726273
2025-11-25,0.11030200123786926
2025-11-26,0.11185599863529205
2025-11-27,0.11138299852609634
2025-11-28,0.10879400372505188
2025-11-29,0.10721199959516525
2025-11-30,0.10603199899196625
2025-12-01,0.1018889993429184
2025-12-02,0.10882499814033508
2025-12-03,0.11032000184059143
2025-12-04,0.10639700293540955
2025-12-05,0.10365000367164612
2025-12-06,0.10412800312042236
2025-12-07,0.10357899963855743
2025-12-08,0.10352800041437149
2025-12-09,0.10588300228118896
2025-12-10,0.1037909984588623
2025-12-11,0.10179799795150757
2025-12-12,0.10036499798297882
2025-12-13,0.09960400313138962
2025-12-14,0.09675700217485428
2025-12-15,0.09633199870586395
2025-12-16,0.09561199694871902
2025-12-17,0.09129899740219116
2025-12-18,0.090208999812603
2025-12-19,0.09528300166130066
2025-12-20,0.09599299728870392
2025-12-21,0.095830999314785
2025-12-22,0.0957150012254715
2025-12-23,0.09459500014781952
2025-12-24,0.09302300214767456
2025-12-25,0.09230499714612961
2025-12-26,0.09164600074291229
2025-12-27,0.0926700010895729
2025-12-28,0.0927020013332367
2025-12-29,0.0917230024933815
2025-12-30,0.0924530029296875
2025-12-31,0.0906120017170906
2026-01-01,0.09368500113487244
2026-01-02,0.09827899932861328
2026-01-03,0.09996499866247177
2026-01-04,0.10770300030708313
2026-01-05,0.11046300083398819
2026-01-06,0.10857000201940536
2026-01-07,0.10343199968338013
2026-01-08,0.10122399777173996
2026-01-09,0.10059899836778641
2026-01-10,0.10057000070810318
2026-01-11,0.10020700097084045
2026-01-12,0.09925699979066849
2026-01-13,0.10257299989461899
2026-01-14,0.10365699976682663
2026-01-15,0.10083699971437454
2026-01-16,0.10162399709224701
2026-01-17,0.10171400010585785
2026-01-18,0.09863100200891495
2026-01-19,0.09395000338554382
2026-01-20,0.09042699635028839
2026-01-21,0.09192699939012527
2026-01-22,0.09184599667787552
2026-01-23,0.09140300005674362
2026-01-24,0.09249000251293182
2026-01-25,0.08907099813222885
2026-01-26,0.09098699688911438
2026-01-27,0.09102000296115875
2026-01-28,0.09049499779939651
2026-01-29,0.08803600072860718
2026-01-30,0.08363000303506851
2026-01-31,0.0794610008597374
2026-02-02,0.07910139858722687
